x,y,C
63,28,5.74869396230496e-20
64,28,3.581943024723133e-20
65,28,2.53466953726481e-20
66,28,1.860026455096077e-20
67,28,1.223512555565802e-20
68,28,7.179080467021339e-21
69,28,3.955506054597423e-21
70,28,2.2821375962167844e-21
71,28,1.5581715533236839e-21
72,28,1.2381397385615686e-21
73,28,1.0685392901571469e-21
74,28,1.064407096997766e-21
75,28,1.1454447637898705e-21
76,28,1.3367463211604798e-21
77,28,1.8273120698622404e-21
78,28,4.164445229777542e-21
79,28,1.9202230240444483e-20
80,28,1.2371949999698344e-19
81,28,8.673149510526968e-19
82,28,6.25220379455278e-18
83,28,4.628155106659826e-17
84,28,3.5404589242758055e-16
85,28,2.802063071018523e-15
86,28,2.284378248515972e-14
87,28,1.907099871842653e-13
88,28,1.6157693970804617e-12
89,28,1.3638308710557854e-11
90,28,1.1258357245062276e-10
91,28,8.639576146881841e-10
92,28,6.081644884643579e-9
93,28,1.8715441673150316e-8
94,28,2.8086940044926336e-8
95,28,2.9373438711387974e-8
96,28,2.842496484406714e-8
97,28,2.2849540696384705e-8
98,28,1.6669694827866747e-8
99,28,1.1109887391239165e-8
100,28,5.9087575052158426e-9
1,29,9.446656521294564e-9
2,29,1.481029053385056e-8
3,29,2.1747850335319425e-8
4,29,2.2979000614610518e-8
5,29,2.051675741833353e-8
6,29,9.277859402083943e-9
7,29,1.2015390067160875e-9
8,29,1.0294647725546051e-10
9,29,9.355269760618025e-12
10,29,9.549708212842639e-13
11,29,1.0820149013330558e-13
12,29,1.27163888743082e-14
13,29,1.4774386516668395e-15
14,29,1.667924266935414e-16
15,29,1.826874214138243e-17
16,29,1.948576133994285e-18
17,29,2.0335324310327647e-19
18,29,2.0911061902930324e-20
19,29,2.170045412473076e-21
20,29,2.602544313827461e-22
21,29,6.227544596374023e-23
22,29,3.804983148960439e-23
23,29,3.2951546215110264e-23
24,29,3.28631064027075e-23
25,29,3.404309086390657e-23
26,29,3.8325134102515656e-23
27,29,5.10586520648603e-23
28,29,7.837535998420245e-23
29,29,1.0688732270511607e-22
30,29,1.3869199095117582e-22
31,29,1.8772464060304564e-22
32,29,2.7799224225145874e-22
33,29,4.53757456606429e-22
34,29,8.032074414037386e-22
35,29,1.5047057870634528e-21
36,29,2.893816583454167e-21
37,29,5.632809200763658e-21
38,29,1.106874568358844e-20
39,29,2.1775177768355402e-20
40,29,4.180730026996055e-20
41,29,8.23832321509995e-20
42,29,1.9188998459832267e-19
43,29,3.8292121788415447e-19
44,29,4.751706210703051e-19
45,29,4.5821562289422005e-19
46,29,3.8412371598756835e-19
47,29,3.2917201035826243e-19
48,29,3.2359570295257733e-19
49,29,4.0241071173191657e-19
50,29,9.624914864246075e-19
51,29,4.656892388941368e-18
52,29,1.408670015010976e-17
53,29,1.663754607431497e-17
54,29,1.518456033920273e-17
55,29,9.080843788154105e-18
56,29,3.1664322204005626e-18
57,29,1.2801856756360548e-18
58,29,9.413723957545418e-19
59,29,8.196896715304346e-19
60,29,7.458619310824297e-19
61,29,6.241679969800278e-19
62,29,4.540587153464774e-19
63,29,2.941676199444118e-19
64,29,1.8439549957919518e-19
65,29,1.2494557973782297e-19
66,29,8.703420550765673e-20
67,29,5.468247164985981e-20
68,29,3.0307910400503396e-20
69,29,1.5931635214144618e-20
70,29,8.695537661546292e-21
71,29,5.248342282837449e-21
72,29,3.2540644583245993e-21
73,29,1.882011342812611e-21
74,29,1.3530846890188486e-21
75,29,1.2550872465187436e-21
76,29,1.339398243522605e-21
77,29,1.6162658081101928e-21
78,29,2.4070022665200715e-21
79,29,5.988987296842845e-21
80,29,2.846665929682269e-20
81,29,1.888707474855505e-19
82,29,1.3853585605633067e-18
83,29,1.0566019135374259e-17
84,29,8.331830589974973e-17
85,29,6.807778299916578e-16
86,29,5.75312249947637e-15
87,29,4.999106807152374e-14
88,29,4.4183645714751357e-13
89,29,3.893909790495079e-12
90,29,3.3509255486211386e-11
91,29,2.7048690776642427e-10
92,29,2.0149688755076397e-9
93,29,1.0870047625673551e-8
94,29,2.2734778938757933e-8
95,29,2.7386175546982488e-8
96,29,2.7403558266852118e-8
97,29,2.4576569776890517e-8
98,29,1.8542472250521128e-8
99,29,1.297138186271009e-8
100,29,7.360181124756093e-9
1,30,1.1179019254657673e-8
2,30,1.7585180942024568e-8
3,30,2.251804176307311e-8
4,30,2.236071032375277e-8
5,30,1.610082934665486e-8
6,30,4.534182802604693e-9
7,30,3.830562358931193e-10
8,30,3.365211149665138e-11
9,30,3.2843234303009767e-12
10,30,3.6489246025596273e-13
11,30,4.2678423947157516e-14
12,30,4.937765449138399e-15
13,30,5.525739506214746e-16
14,30,5.968726666320474e-17
15,30,6.248173555658433e-18
16,30,6.366902686876551e-19
17,30,6.343531476316369e-20
18,30,6.2731407176793175e-21
19,30,6.787695843367687e-22
20,30,1.2125053253209867e-22
21,30,5.451649725284743e-23
22,30,4.058408000732191e-23
23,30,3.9609470154147316e-23
24,30,4.0576878270822673e-23
25,30,4.607705435908199e-23
26,30,6.329806556803262e-23
27,30,1.1144158364581652e-22
28,30,2.3221970253882396e-22
29,30,3.6787078784132976e-22
30,30,5.129718363203859e-22
31,30,7.240545950247448e-22
32,30,1.101871154552956e-21
33,30,1.827082386113573e-21
34,30,3.2541593076636512e-21
35,30,6.093234236635959e-21
36,30,1.166544553905468e-20
37,30,2.251686528040196e-20
38,30,4.3787680383649394e-20
39,30,8.565557790285619e-20
40,30,1.6485098917982067e-19
41,30,3.2128793873185454e-19
42,30,7.199679963090019e-19
43,30,1.8558262487069473e-18
44,30,2.6413576589621072e-18
45,30,2.583843130673731e-18
46,30,2.1673025000426678e-18
47,30,1.7016578787957213e-18
48,30,1.6022221542765882e-18
49,30,1.7307422119436518e-18
50,30,3.1252728277311258e-18
51,30,1.1776040172607603e-17
52,30,4.211075000539344e-17
53,30,5.623725991294711e-17
54,30,5.3807495392740713e-17
55,30,3.7594443795195646e-17
56,30,1.5789075781654125e-17
57,30,5.8648356248197425e-18
58,30,4.095215554871992e-18
59,30,3.584343409480271e-18
60,30,3.29528404619223e-18
61,30,2.8602022051133866e-18
62,30,2.144736384101892e-18
63,30,1.4315357745291036e-18
64,30,9.000677881386808e-19
65,30,5.810389509544914e-19
66,30,3.794737383575002e-19
67,30,2.2781195306032623e-19
68,30,1.2237346860954002e-19
69,30,6.407543857022564e-20
70,30,3.6279716202194086e-20
71,30,2.195857070779642e-20
72,30,1.23557972994483e-20
73,30,5.18199119176064e-21
74,30,2.2659492908520396e-21
75,30,1.6491897711913123e-21
76,30,1.5417162177481349e-21
77,30,1.6636336801154626e-21
78,30,2.2555581541500408e-21
79,30,4.144801440113534e-21
80,30,1.1444843185419908e-20
81,30,5.1826874501958006e-20
82,30,3.3682921719687217e-19
83,30,2.557378512942973e-18
84,30,2.0667042458917385e-17
85,30,1.7407721822956481e-16
86,30,1.5217041307953902e-15
87,30,1.370761535804296e-14
88,30,1.2554262777889904e-13
89,30,1.1443218595853806e-12
90,30,1.0163162796081693e-11
91,30,8.521724773049986e-11
92,30,6.651722722788746e-10
93,30,4.667721197405983e-9
94,30,1.5682315355914343e-8
95,30,2.456700634058001e-8
96,30,2.5786477755858324e-8
97,30,2.5067198563285442e-8
98,30,2.0249067539054825e-8
99,30,1.4703730160235298e-8
100,30,8.831815971719749e-9
1,31,1.3223441884305175e-8
2,31,1.9798347070069955e-8
3,31,2.2410078267188968e-8
4,31,2.0879018368036266e-8
5,31,1.1075424712048638e-8
6,31,1.5626281283470236e-9
7,31,1.3441920927241507e-10
8,31,1.2325023524345522e-11
9,31,1.3373811456331824e-12
10,31,1.5664205488417315e-13
11,31,1.8220692805056272e-14
12,31,2.0380118729428454e-15
13,31,2.1858252422778528e-16
14,31,2.2605372087024158e-17
15,31,2.2665360688055656e-18
16,31,2.2111087318849457e-19
17,31,2.1111710999366614e-20
18,31,2.0631282864009803e-21
19,31,2.838509382549407e-22
20,31,9.945075954544949e-23
21,31,6.160640856069963e-23
22,31,5.708390842922054e-23
23,31,5.770623560300733e-23
24,31,6.447526230703755e-23
25,31,8.83724328095677e-23
26,31,1.5220335565460742e-22
27,31,3.14076545684697e-22
28,31,7.570563333060817e-22
29,31,1.340743743916598e-21
30,31,1.9749470278740147e-21
31,31,2.871168814213934e-21
32,31,4.437547211769382e-21
33,31,7.40319245763982e-21
34,31,1.3193716831576956e-20
35,31,2.457523674922156e-20
36,31,4.652114801641859e-20
37,31,8.858656316576537e-20
38,31,1.701314722364937e-19
39,31,3.281813098455605e-19
40,31,6.345580056553491e-19
41,31,1.2532058090239013e-18
42,31,2.8654090885480354e-18
43,31,8.550001689199759e-18
44,31,1.423346387602841e-17
45,31,1.4134791640742495e-17
46,31,1.1911470734962902e-17
47,31,8.759548155464766e-18
48,31,7.626073544590174e-18
49,31,7.745165043975587e-18
50,31,1.104462807042177e-17
51,31,3.26595543490709e-17
52,31,1.1971192120554118e-16
53,31,1.768135464981061e-16
54,31,1.725150477196663e-16
55,31,1.3202703037458712e-16
56,31,6.67213029339721e-17
57,31,2.522591935030836e-17
58,31,1.6885911726750727e-17
59,31,1.490668154227935e-17
60,31,1.3860518832918297e-17
61,31,1.244394638292204e-17
62,31,9.666740828326279e-18
63,31,6.596712771704737e-18
64,31,4.139545498853779e-18
65,31,2.546043305149231e-18
66,31,1.5554101789557556e-18
67,31,8.93575578462944e-19
68,31,4.750660401462732e-19
69,31,2.5573241647731507e-19
70,31,1.5239494828507954e-19
71,31,9.393848434222075e-20
72,31,5.005785321562257e-20
73,31,1.7405720777635594e-20
74,31,5.5740500845665996e-21
75,31,3.013954684458383e-21
76,31,2.3822365603495273e-21
77,31,2.253159262323159e-21
78,31,2.5219820073190644e-21
79,31,4.132170680168384e-21
80,31,9.381121149802032e-21
81,31,2.472586890877408e-20
82,31,1.0293402431817197e-19
83,31,6.783866971833196e-19
84,31,5.459665094921592e-18
85,31,4.7130775512161315e-17
86,31,4.2412722351924513e-16
87,31,3.932805282582068e-15
88,31,3.698928063876803e-14
89,31,3.4544042837472694e-13
90,31,3.1407535470333805e-12
91,31,2.716239949961434e-11
92,31,2.2026137777536626e-10
93,31,1.6159525740824474e-9
94,31,8.879517492810938e-9
95,31,1.9718568880631423e-8
96,31,2.4129679890696012e-8
97,31,2.416990059981484e-8
98,31,2.179167505656313e-8
99,31,1.6443590820638798e-8
100,31,1.0246873198820884e-8
1,32,1.5339598159583053e-8
2,32,2.1112273758934094e-8
3,32,2.202574782314442e-8
4,32,1.7912636720424335e-8
5,32,6.325913714428883e-9
6,32,6.011849601530641e-10
7,32,5.04719898885056e-11
8,32,5.245438069936422e-12
9,32,6.141765967436168e-13
10,32,7.263822598762415e-14
11,32,8.220894041934999e-15
12,32,8.840039643985372e-16
13,32,9.098229482150645e-17
14,32,9.034206975425028e-18
15,32,8.693309206290103e-19
16,32,8.133715224004988e-20
17,32,7.515033768311146e-21
18,32,7.925604460594324e-22
19,32,1.8683468873829012e-22
20,32,1.106025573528656e-22
21,32,9.96827013761948e-23
22,32,9.86670892066689e-23
23,32,1.1278155795089892e-22
24,32,1.539227957711047e-22
25,32,2.492985364004933e-22
26,32,4.668693299803012e-22
27,32,9.779238238829585e-22
28,32,2.3607915755425334e-21
29,32,4.6239899336570495e-21
30,32,7.274912902864491e-21
31,32,1.1046854347231226e-20
32,32,1.7566286405288937e-20
33,32,2.978757161582165e-20
34,32,5.3588533296167737e-20
35,32,9.953849672197711e-20
36,32,1.8502346029491063e-19
37,32,3.455466475001384e-19
38,32,6.519717770410831e-19
39,32,1.2385370731711188e-18
40,32,2.3816105576502993e-18
41,32,4.744831695697079e-18
42,32,1.1142737880045858e-17
43,32,3.6753176718131614e-17
44,32,6.91550170671019e-17
45,32,7.105969300339213e-17
46,32,6.09821201346063e-17
47,32,4.351732067892674e-17
48,32,3.478892640492778e-17
49,32,3.4148561502826504e-17
50,32,4.1858876781348266e-17
51,32,9.983256552675328e-17
52,32,3.495506987524299e-16
53,32,5.507548528440689e-16
54,32,5.418424397426703e-16
55,32,4.365641541351855e-16
56,32,2.504730588034259e-16
57,32,1.0562805956666192e-16
58,32,6.791370382624183e-17
59,32,6.013378874236257e-17
60,32,5.618246843932586e-17
61,32,5.1424056528582706e-17
62,32,4.146579388476773e-17
63,32,2.861028346992919e-17
64,32,1.7803687750516788e-17
65,32,1.0510517364454847e-17
66,32,6.04313985989861e-18
67,32,3.3458502332092286e-18
68,32,1.791504828710172e-18
69,32,1.0064713830566542e-18
70,32,6.222610668844546e-19
71,32,3.813442439348105e-19
72,32,1.9135558004425553e-19
73,32,5.768099730487749e-20
74,32,1.7540513384099345e-20
75,32,8.535941340102892e-21
76,32,5.9002892279435014e-21
77,32,5.01660997657991e-21
78,32,4.8156572167570855e-21
79,32,5.701648995378772e-21
80,32,9.893711795229853e-21
81,32,2.1259393103747458e-20
82,32,4.910566769249488e-20
83,32,2.1248606064481834e-19
84,32,1.559133374319123e-18
85,32,1.3552400282840519e-17
86,32,1.2457567744897676e-16
87,32,1.1793158659557677e-15
88,32,1.1292919196190188e-14
89,32,1.0728546624868798e-13
90,32,9.94279603292255e-13
91,32,8.843240509557114e-12
92,32,7.432276608613862e-11
93,32,5.709095174686877e-10
94,32,3.8341822477345136e-9
95,32,1.3684005123721173e-8
96,32,2.1962758859843412e-8
97,32,2.3010926900425864e-8
98,32,2.23305412118032e-8
99,32,1.8244618494074156e-8
100,32,1.1624879229113637e-8
1,33,1.73137445226085e-8
2,33,2.1713696289819097e-8
3,33,2.128479568032354e-8
4,33,1.3951558316958562e-8
5,33,3.032339918861031e-9
6,33,2.2746441836635427e-10
7,33,2.2096128158495722e-11
8,33,2.5365837861902526e-12
9,33,3.0624512072332835e-13
10,33,3.55053935359536e-14
11,33,3.877651844996626e-15
12,33,4.0117244413517866e-16
13,33,3.974504427529173e-17
14,33,3.797996535446692e-18
15,33,3.5110882599806744e-19
16,33,3.1570174442962746e-20
17,33,2.9135682708625694e-21
18,33,4.161838008698214e-22
19,33,1.8396358400110744e-22
20,33,1.5612007661252256e-22
21,33,1.6062187455645318e-22
22,33,1.9781075250472732e-22
23,33,3.15122413636877e-22
24,33,5.181287572574726e-22
25,33,8.607620264185079e-22
26,33,1.5547212254379982e-21
27,33,3.081831962138526e-21
28,33,6.905112085608621e-21
29,33,1.4655276423881016e-20
30,33,2.4962972068325638e-20
31,33,4.034708916228717e-20
32,33,6.72772089036886e-20
33,33,1.1804660745308715e-19
34,33,2.180986759022805e-19
35,33,4.0990506773575386e-19
36,33,7.434018064357161e-19
37,33,1.3480795093821662e-18
38,33,2.4834672514076045e-18
39,33,4.6207694919046096e-18
40,33,8.710588624203577e-18
41,33,1.7080613772947605e-17
42,33,3.8799583801830076e-17
43,33,1.2945309387078826e-16
44,33,2.83748528881687e-16
45,33,3.1023347232343684e-16
46,33,2.797266921526388e-16
47,33,2.0275651491355256e-16
48,33,1.5218787793676406e-16
49,33,1.4618968535266115e-16
50,33,1.6303061251730918e-16
51,33,3.1567583414582747e-16
52,33,1.0438974037525878e-15
53,33,1.767601668581249e-15
54,33,1.7468477742126129e-15
55,33,1.4469347073291343e-15
56,33,9.026635505141311e-16
57,33,4.37970976151024e-16
58,33,2.7051793800227936e-16
59,33,2.376263709489241e-16
60,33,2.214820837142032e-16
61,33,2.0397991603178279e-16
62,33,1.6783074670299642e-16
63,33,1.165781254459602e-16
64,33,7.193437597214854e-17
65,33,4.104510280068103e-17
66,33,2.2506141696702148e-17
67,33,1.2137868395593708e-17
68,33,6.627374049621738e-18
69,33,3.876612007752973e-18
70,33,2.4265473563367107e-18
71,33,1.4393118808676313e-18
72,33,6.651806985743399e-19
73,33,1.8090183707686614e-19
74,33,6.050807761601588e-20
75,33,3.13134863626134e-20
76,33,2.1341276088303345e-20
77,33,1.6999429453552887e-20
78,33,1.4942751810931347e-20
79,33,1.41388137921219e-20
80,33,1.5763386981561868e-20
81,33,2.2219951084482e-20
82,33,3.755220732116111e-20
83,33,9.079575235097984e-20
84,33,4.958644437013112e-19
85,33,4.143925094456535e-18
86,33,3.847071208411945e-17
87,33,3.690144018196439e-16
88,33,3.575259675904501e-15
89,33,3.4403945405358486e-14
90,33,3.244466487537611e-13
91,33,2.963921114372568e-12
92,33,2.5842092385196605e-11
93,33,2.0804915813222023e-10
94,33,1.4948388565698061e-9
95,33,8.140821189327771e-9
96,33,1.816594370498748e-8
97,33,2.1908915576675655e-8
98,33,2.1876356071546667e-8
99,33,1.9939869651484853e-8
100,33,1.3025999641022881e-8
1,34,1.8940801682222216e-8
2,34,2.1752747487621153e-8
3,34,1.9959892040524174e-8
4,34,9.866354184311712e-9
5,34,1.1515194577559116e-9
6,34,1.0269354587537851e-10
7,34,1.1104208465848005e-11
8,34,1.3570287484258858e-12
9,34,1.6186763698495804e-13
10,34,1.814049303765666e-14
11,34,1.9073916837949212e-15
12,34,1.9028920647379878e-16
13,34,1.8190257753812763e-17
14,34,1.6730274820458672e-18
15,34,1.4847562905926475e-19
16,34,1.3052714908954323e-20
17,34,1.3688949990252525e-21
18,34,3.4427372096237243e-22
19,34,2.2784019263390927e-22
20,34,2.3492252541986074e-22
21,34,2.869018664471725e-22
22,34,4.840357519824764e-22
23,34,1.0734726197657247e-21
24,34,1.969958746217446e-21
25,34,3.1564849315235848e-21
26,34,5.30798683893027e-21
27,34,9.770038353246898e-21
28,34,1.9848878719425686e-20
29,34,4.2972262352688313e-20
30,34,7.941417317544071e-20
31,34,1.3818675991727227e-19
32,34,2.452532353154952e-19
33,34,4.531223678118038e-19
34,34,8.725750607561881e-19
35,34,1.7220894690467619e-18
36,34,3.0704586333894713e-18
37,34,5.3730381273506914e-18
38,34,9.56104518192821e-18
39,34,1.7251143651643307e-17
40,34,3.132169813970384e-17
41,34,5.889223759496996e-17
42,34,1.2144018960821538e-16
43,34,3.480239893078315e-16
44,34,9.427561399085354e-16
45,34,1.1703368802919318e-15
46,34,1.1121588803489989e-15
47,34,8.686876766373411e-16
48,34,6.439140142543253e-16
49,34,6.024876641813784e-16
50,34,6.402311854753508e-16
51,34,1.0157448442509487e-15
52,34,2.913752045305924e-15
53,34,5.378715070504464e-15
54,34,5.544993279129692e-15
55,34,4.80635931906554e-15
56,34,3.240766927754374e-15
57,34,1.8249585417518067e-15
58,34,1.1127803868701329e-15
59,34,9.527454820343381e-16
60,34,8.743267121584966e-16
61,34,7.963100134125472e-16
62,34,6.46527986626226e-16
63,34,4.496467911143564e-16
64,34,2.7523395591726504e-16
65,34,1.530586059521085e-16
66,34,8.129339694825156e-17
67,34,4.33114626794817e-17
68,34,2.4234598634685372e-17
69,34,1.455966682763723e-17
70,34,8.975255062252404e-18
71,34,5.029326981531813e-18
72,34,2.0726427465752755e-18
73,34,5.555916461273573e-19
74,34,2.1560730395481396e-19
75,34,1.2280360048891943e-19
76,34,8.541246528913446e-20
77,34,6.621816103760298e-20
78,34,5.3745072437660285e-20
79,34,4.335991787557117e-20
80,34,3.444983869598904e-20
81,34,3.291769122205656e-20
82,34,3.7483924809362674e-20
83,34,5.711574963858675e-20
84,34,1.875532127304779e-19
85,34,1.3538161611255372e-18
86,34,1.245694801021098e-17
87,34,1.203273450233715e-16
88,34,1.175258157551472e-15
89,34,1.1431259353095096e-14
90,34,1.0961093641883779e-13
91,34,1.0276476054103438e-12
92,34,9.282485858016902e-12
93,34,7.825726452103942e-11
94,34,5.952886003064194e-10
95,34,4.00175108493667e-9
96,34,1.3450810275842533e-8
97,34,2.050334744068894e-8
98,34,2.1166770961612364e-8
99,34,2.0536837185946236e-8
100,34,1.48510735020727e-8
1,35,2.0114409175917277e-8
2,35,2.1596929181132737e-8
3,35,1.7873395214776365e-8
4,35,6.115214093263344e-9
5,35,5.510985665072056e-10
6,35,5.278278923637193e-11
7,35,6.390821251908251e-12
8,35,7.806199329728956e-13
9,35,9.009588074553828e-14
10,35,9.692830675979262e-15
11,35,9.81014326862802e-16
12,35,9.452952151818609e-17
13,35,8.722616167207287e-18
14,35,7.713403967576061e-19
15,35,6.609662604775497e-20
16,35,6.091558416764439e-21
17,35,9.35683918986329e-22
18,35,3.9421752434422845e-22
19,35,3.66364285237328e-22
20,35,4.033636803486482e-22
21,35,6.207890419989703e-22
22,35,1.3505560899424977e-21
23,35,3.451135038307264e-21
24,35,7.170807154137285e-21
25,35,1.167984102025138e-20
26,35,1.8657348388595724e-20
27,35,3.1980558393167053e-20
28,35,5.991599562569932e-20
29,35,1.2167806155500257e-19
30,35,2.3781075306492207e-19
31,35,4.427534648383612e-19
32,35,8.370583462060031e-19
33,35,1.6403747816697445e-18
34,35,3.3376533834644477e-18
35,35,7.181368512806225e-18
36,35,1.3065754948525537e-17
37,35,2.267439786422576e-17
38,35,3.872644715850357e-17
39,35,6.614055212773044e-17
40,35,1.1364803853813969e-16
41,35,2.0296793966505274e-16
42,35,3.8829840403799794e-16
43,35,9.2136710650875e-16
44,35,2.6649149344930753e-15
45,35,4.0233412190041114e-15
46,35,3.95247738264507e-15
47,35,3.364022099979239e-15
48,35,2.617457913645443e-15
49,35,2.4115965608761395e-15
50,35,2.5519205746891984e-15
51,35,3.93080543462e-15
52,35,9.507934118632707e-15
53,35,1.6634829876500448e-14
54,35,1.7595169851333026e-14
55,35,1.612229310545858e-14
56,35,1.1833015020825852e-14
57,35,7.75182941335329e-15
58,35,4.9417637331074274e-15
59,35,3.994738683662906e-15
60,35,3.530323560963011e-15
61,35,3.1095410967288453e-15
62,35,2.4205209733894323e-15
63,35,1.6650099808274504e-15
64,35,1.0074920411981452e-15
65,35,5.505590535051009e-16
66,35,2.883788132183042e-16
67,35,1.5430894101664958e-16
68,35,8.820231365535808e-17
69,35,5.315705110583441e-17
70,35,3.1384518506209635e-17
71,35,1.6226442408074144e-17
72,35,5.798855995464128e-18
73,35,1.7085358579072799e-18
74,35,7.741241196085313e-19
75,35,4.711269855386341e-19
76,35,3.3104696102930036e-19
77,35,2.515752937091204e-19
78,35,1.887503434677344e-19
79,35,1.3017428678865506e-19
80,35,7.778115108922092e-20
81,35,4.827510802048337e-20
82,35,4.5824104286687556e-20
83,35,5.121965203828474e-20
84,35,9.421510548730637e-20
85,35,4.829387025471561e-19
86,35,4.226524579685194e-18
87,35,4.086337135850455e-17
88,35,4.0163185779038363e-16
89,35,3.9459649367102755e-15
90,35,3.84574437504044e-14
91,35,3.6953853868063364e-13
92,35,3.450965111145821e-12
93,35,3.046669244624363e-11
94,35,2.455352011994118e-10
95,35,1.761751979088275e-9
96,35,8.786822594938546e-9
97,35,1.7966817920108117e-8
98,35,2.0500810131938198e-8
99,35,2.0381699130741283e-8
100,35,1.6454248077272337e-8
1,36,2.0840618691547353e-8
2,36,2.1296261859590358e-8
3,36,1.4891568948501105e-8
4,36,3.6567195591029754e-9
5,36,2.903947053450644e-10
6,36,3.2294662447690105e-11
7,36,4.0120093453012135e-12
8,36,4.787984645044572e-13
9,36,5.2854297694857595e-14
10,36,5.435799751536538e-15
11,36,5.30028043756157e-16
12,36,4.9330149128449804e-17
13,36,4.3907843295729574e-18
14,36,3.725371312242473e-19
15,36,3.205450257138448e-20
16,36,3.7067039035146866e-21
17,36,9.508815130990734e-22
18,36,6.539821563542791e-22
19,36,6.630966150404152e-22
20,36,8.394519607257413e-22
21,36,1.5969325971546196e-21
22,36,3.845451896192e-21
23,36,9.730096707736414e-21
24,36,2.2620192580664318e-20
25,36,4.083341859728688e-20
26,36,6.70803312306346e-20
27,36,1.107171683123587e-19
28,36,1.9359114004144271e-19
29,36,3.6105789746039907e-19
30,36,6.973178988473696e-19
31,36,1.341506451298457e-18
32,36,2.6397447805308634e-18
33,36,5.468122640235348e-18
34,36,1.189807514364607e-17
35,36,2.7685390354945747e-17
36,36,5.4590238658515705e-17
37,36,1.0269547516729294e-16
38,36,1.7891306691219533e-16
39,36,2.74504687380226e-16
40,36,4.2714259388952583e-16
41,36,7.154592229560049e-16
42,36,1.3036170951453176e-15
43,36,2.776972990907214e-15
44,36,7.33423641584174e-15
45,36,1.269059961374755e-14
46,36,1.3155933644412498e-14
47,36,1.2008770163235652e-14
48,36,1.011311066208386e-14
49,36,9.448343901355648e-15
50,36,9.982847661312835e-15
51,36,1.5239387873243652e-14
52,36,3.35148914798407e-14
53,36,5.6325191061697316e-14
54,36,6.26262994531079e-14
55,36,5.91183645106336e-14
56,36,4.7134499018642526e-14
57,36,3.3360878855223433e-14
58,36,2.2824635638451964e-14
59,36,1.733604075430605e-14
60,36,1.46431836349412e-14
61,36,1.2129033978544566e-14
62,36,8.987660901626465e-15
63,36,5.9933358161595494e-15
64,36,3.562012561920107e-15
65,36,1.9342507100097772e-15
66,36,1.0196135912232621e-15
67,36,5.5507148647153235e-16
68,36,3.196139659872802e-16
69,36,1.8724181005323515e-16
70,36,1.0308608914719472e-16
71,36,4.7824706911603623e-17
72,36,1.497022116954302e-17
73,36,5.325567457558755e-18
74,36,2.7343816547666923e-18
75,36,1.7159593731053421e-18
76,36,1.207277590287895e-18
77,36,8.898989417390972e-19
78,36,6.18600772206747e-19
79,36,3.755395229955907e-19
80,36,1.799918000794876e-19
81,36,6.894381598416061e-20
82,36,5.364180354126895e-20
83,36,5.381253215045462e-20
84,36,6.76471923228832e-20
85,36,2.025126660765844e-19
86,36,1.5152995851346768e-18
87,36,1.44689761192907e-17
88,36,1.4294512847872693e-16
89,36,1.4189984578236445e-15
90,36,1.406132775252537e-14
91,36,1.3837645949019438e-13
92,36,1.3347281661152133e-12
93,36,1.2328935882768434e-11
94,36,1.0536209637275445e-10
95,36,7.924583517400578e-10
96,36,4.99997930205925e-9
97,36,1.4496740457670467e-8
98,36,1.9786197097325114e-8
99,36,2.0049122940186033e-8
100,36,1.7528569218310873e-8
1,37,2.130279571597688e-8
2,37,2.0685580447561664e-8
3,37,1.1968537542873024e-8
4,37,1.9805216697743897e-9
5,37,1.7518270449750157e-10
6,37,2.1607593767122825e-11
7,37,2.679579472670375e-12
8,37,3.070063155569046e-13
9,37,3.2421178446801216e-14
10,37,3.211346405946668e-15
11,37,3.0184452321901236e-16
12,37,2.7073052649541647e-17
13,37,2.3266813961958514e-18
14,37,1.9372068913245004e-19
15,37,1.9390306936680972e-20
16,37,3.398840749758267e-21
17,37,1.395404376525605e-21
18,37,1.3160452409796347e-21
19,37,1.4350310292765545e-21
20,37,2.172735575391225e-21
21,37,4.533789952642083e-21
22,37,1.0639424109236161e-20
23,37,2.532547416754597e-20
24,37,5.993547270632879e-20
25,37,1.2364637707459308e-19
26,37,2.2678305772750285e-19
27,37,3.9391888875261984e-19
28,37,6.793317326752461e-19
29,37,1.1812605579103762e-18
30,37,2.117153669323779e-18
31,37,3.9555863321737586e-18
32,37,7.780820545018022e-18
33,37,1.6593115382848047e-17
34,37,3.8034123647370295e-17
35,37,9.162202797641332e-17
36,37,2.04467457469098e-16
37,37,4.533023848364968e-16
38,37,1.1821567572003893e-15
39,37,1.3447867465649132e-15
40,37,1.7273659898471046e-15
41,37,2.5785216999546894e-15
42,37,4.466935179925833e-15
43,37,9.421294518180926e-15
44,37,2.1963832681415235e-14
45,37,3.711021154903573e-14
46,37,4.2492627287015477e-14
47,37,4.0941010144342324e-14
48,37,3.763410841864356e-14
49,37,3.677072080202791e-14
50,37,4.001100026275343e-14
51,37,5.731375040707764e-14
52,37,1.1320365780298595e-13
53,37,1.9720673976519883e-13
54,37,2.4453740605167214e-13
55,37,2.337429159953062e-13
56,37,1.9424260648593616e-13
57,37,1.4412540707716813e-13
58,37,1.0363595907838224e-13
59,37,7.781782607526154e-14
60,37,6.18495048411265e-14
61,37,4.737615239138468e-14
62,37,3.315144703126144e-14
63,37,2.113834603164688e-14
64,37,1.2326444700096119e-14
65,37,6.745484144942331e-15
66,37,3.639450136624317e-15
