x,y,C
20,69,8.759395982693207e-19
21,69,1.0386043059031102e-18
22,69,1.0798421921444231e-18
23,69,1.0935867285008279e-18
24,69,1.113983207398627e-18
25,69,1.531759656789785e-18
26,69,2.6607859929961798e-17
27,69,1.3949981738184125e-15
28,69,1.019088292325687e-14
29,69,1.7094958947986942e-14
30,69,1.9631718023460434e-14
31,69,2.3628732529761633e-14
32,69,6.13116578540052e-14
33,69,1.1642948104579927e-13
34,69,1.2772990245035088e-13
35,69,7.42349088883312e-14
36,69,4.211210158303781e-14
37,69,4.3368205657632e-14
38,69,6.436703027184912e-14
39,69,1.0608375296574024e-13
40,69,2.3737631146138723e-13
41,69,3.851126750609109e-13
42,69,6.522031862863028e-13
43,69,1.6317361666067228e-12
44,69,3.936554176377042e-12
45,69,6.703925335081124e-12
46,69,1.066841473503627e-11
47,69,1.8058496130307304e-11
48,69,3.2576669032324327e-11
49,69,6.815766362202813e-11
50,69,1.5644461911308452e-10
51,69,3.1180390911029585e-10
52,69,5.932430967416623e-10
53,69,1.165206047892936e-9
54,69,2.326484444108288e-9
55,69,4.698225466478993e-9
56,69,1.0321867549420629e-8
57,69,4.906820338329352e-8
58,69,1.2012489130738366e-6
59,69,4.729048735600397e-5
60,69,0.0001641341695629063
61,69,0.0002138236275788507
62,69,0.00020991962594711717
63,69,0.00014606782171786543
64,69,7.102466973626184e-5
65,69,2.8814836174028197e-5
66,69,9.265153764210361e-6
67,69,3.2441307735507304e-6
68,69,1.7182974454082386e-6
69,69,1.4983894250066022e-6
70,69,2.2803729835436517e-6
71,69,2.626694197648075e-6
72,69,2.219657907173131e-6
73,69,1.5542808142401376e-6
74,69,9.923383071807373e-7
75,69,5.848627467569092e-7
76,69,3.2286202551037844e-7
77,69,1.728940629642119e-7
78,69,8.535986569296695e-8
79,69,4.115227652414814e-8
80,69,1.9046753255640144e-8
81,69,8.532989679019595e-9
82,69,3.722218915270358e-9
83,69,1.5858078153187795e-9
84,69,6.651177771991315e-10
85,69,2.7539449846698623e-10
86,69,1.1294635763935813e-10
87,69,4.6092831343800514e-11
88,69,1.8823884586480685e-11
89,69,7.737174894153056e-12
90,69,3.2148487629183687e-12
91,69,1.3539831561312207e-12
92,69,5.78998780393312e-13
93,69,2.5181232507762133e-13
94,69,1.1161035070089913e-13
95,69,5.051323242865405e-14
96,69,2.3361670509781206e-14
97,69,1.1027235543131308e-14
98,69,5.293241664789385e-15
99,69,2.5650004743871197e-15
100,69,1.2371518165331217e-15
101,69,5.789710670257535e-16
102,69,2.5581474794439093e-16
103,69,1.120991947482146e-16
104,69,5.953849225266477e-17
105,69,2.453544454114538e-17
106,69,1.3140423893368975e-18
107,69,5.3081205251940117e-20
108,69,2.0338085999963357e-21
109,69,8.486718307455657e-23
110,69,5.894019089750828e-24
111,69,1.1945493590486964e-24
112,69,7.31254196608188e-25
113,69,6.362782962202796e-25
114,69,6.408548204645409e-25
115,69,8.045263578917641e-25
116,69,1.262384580985175e-24
117,69,8.957889293816753e-25
118,69,5.739323187373017e-25
119,69,1.3648735319256318e-24
120,69,4.264930034949464e-24
121,69,5.109972586009326e-24
122,69,3.566851799702505e-24
123,69,6.030157188352373e-25
124,69,1.0198324771537762e-25
125,69,2.5485735491497384e-25
126,69,3.372742076108239e-24
127,69,2.1174640452672055e-20
128,69,2.373861589392995e-15
1,70,4.7400956784651705e-14
2,70,1.4765890023471357e-18
3,70,6.813119022199686e-24
4,70,4.1501427527119005e-24
5,70,8.726714242162775e-24
6,70,3.631400784896042e-24
7,70,3.389424107464985e-25
8,70,4.3864366392003937e-26
9,70,5.29928747312259e-27
10,70,1.9098645737073005e-27
11,70,2.4569793198008338e-27
12,70,3.275116755844083e-27
13,70,3.603459784571608e-27
14,70,1.1875364493637801e-26
15,70,1.2157207073704867e-24
16,70,1.0565700187337626e-22
17,70,5.328694256975195e-21
18,70,6.897093756134878e-20
19,70,4.586890740311485e-19
20,70,8.976152085864954e-19
21,70,1.0476085862201953e-18
22,70,1.0866541643719956e-18
23,70,1.1033154809984045e-18
24,70,1.167655587147753e-18
25,70,4.111123929060926e-18
26,70,2.5282929086397786e-16
27,70,8.45485926588207e-15
28,70,2.3002267345826178e-14
29,70,2.968987802591297e-14
30,70,3.1364549434069167e-14
31,70,3.3197922780777254e-14
32,70,7.746649020803657e-14
33,70,1.7465437806843203e-13
34,70,2.1488803420609163e-13
35,70,1.970310228466494e-13
36,70,1.6278035433746943e-13
37,70,2.587476831148917e-13
38,70,4.3061968587986323e-13
39,70,4.724613504790007e-13
40,70,4.0332335028325706e-13
41,70,4.0711334372443957e-13
42,70,6.734257084433798e-13
43,70,2.9888477451926646e-12
44,70,6.732309755460183e-12
45,70,9.910851959913516e-12
46,70,1.3310938427013262e-11
47,70,1.9165049237910526e-11
48,70,3.028331609458589e-11
49,70,5.26460477786922e-11
50,70,9.424902809098156e-11
51,70,1.7467366395872503e-10
52,70,3.4424927165710843e-10
53,70,7.365813988124017e-10
54,70,1.6107100288450756e-9
55,70,3.569290137956598e-9
56,70,9.724886894704626e-9
57,70,1.0030869112540996e-7
58,70,3.3150174348522053e-6
59,70,0.00010285321282679888
60,70,0.0003055264229946409
61,70,0.0004227769575945916
62,70,0.00042816959342607044
63,70,0.00033453865485448314
64,70,0.0001735968448806055
65,70,5.579125683951029e-5
66,70,1.8296620268572943e-5
67,70,8.219967588389684e-6
68,70,6.153686973114583e-6
69,70,8.286089347252922e-6
70,70,1.2961042431332968e-5
71,70,1.3157867838255666e-5
72,70,1.0166617216693786e-5
73,70,6.822875699245072e-6
74,70,4.226993999931084e-6
75,70,2.4283165290982116e-6
76,70,1.3127367905838246e-6
77,70,6.78406743907117e-7
78,70,3.2647783205297473e-7
79,70,1.5327939439220175e-7
80,70,6.872758060200368e-8
81,70,2.988066796178201e-8
82,70,1.2668853783789012e-8
83,70,5.257259931628982e-9
84,70,2.1521017039349186e-9
85,70,8.711059218304894e-10
86,70,3.501484916742481e-10
87,70,1.4053819557052072e-10
88,70,5.6651198410088954e-11
89,70,2.305058465877741e-11
90,70,9.499550247926597e-12
91,70,3.973325859500026e-12
92,70,1.6891580098945444e-12
93,70,7.310179758975528e-13
94,70,3.225974020758695e-13
95,70,1.4533062374896847e-13
96,70,6.680866824930953e-14
97,70,3.1255691299124396e-14
98,70,1.4798718997115083e-14
99,70,7.019691211826537e-15
100,70,3.277724609936865e-15
101,70,1.4686288122068944e-15
102,70,6.237624246637194e-16
103,70,2.87360275465123e-16
104,70,2.1805102848005848e-16
105,70,3.5222158627354096e-17
106,70,1.1673661642983981e-18
107,70,5.036759037440912e-20
108,70,2.149600770282729e-21
109,70,1.1937496536570477e-22
110,70,1.1466747695001026e-23
111,70,3.0322648374446435e-24
112,70,1.8806734637280873e-24
113,70,1.6122474707657522e-24
114,70,1.5957804779600949e-24
115,70,1.832781963541624e-24
116,70,2.355141446339241e-24
117,70,2.8388966501901193e-24
118,70,1.258574665059222e-24
119,70,4.555098683741118e-24
120,70,1.4625244144723356e-23
121,70,1.4583961140831127e-23
122,70,7.50296323987121e-24
123,70,6.158195683627187e-25
124,70,1.6977421133241424e-25
125,70,3.8144355998085674e-25
126,70,4.181350392435722e-24
127,70,3.243757163886839e-20
128,70,2.5868597715020302e-15
1,71,4.544764656614782e-14
2,71,1.3879081622537789e-18
3,71,7.021483332174296e-24
4,71,7.374591917643711e-24
5,71,1.8243633403180273e-23
6,71,1.0930214903623271e-23
7,71,8.103347743676099e-25
8,71,1.0262996449152124e-25
9,71,1.540836148438413e-26
10,71,8.682657730533405e-27
11,71,1.1696049132741494e-26
12,71,1.3940375553409783e-26
13,71,1.4376051982401825e-26
14,71,5.72924977780441e-26
15,71,9.424289792733862e-24
16,71,9.414345030835578e-22
17,71,4.964666590380709e-20
18,71,2.0693748637927442e-19
19,71,5.67769100481138e-19
20,71,9.335611765652586e-19
21,71,1.0662691221884153e-18
22,71,1.1025527514429024e-18
23,71,1.1296816314628169e-18
24,71,1.4317197644819378e-18
25,71,1.9656120945626997e-17
26,71,1.84314423614669e-15
27,71,1.8495572933752823e-14
28,71,3.548315677896983e-14
29,71,4.1616921040316714e-14
30,71,4.2983550093406434e-14
31,71,4.493585622360918e-14
32,71,1.1418716504979857e-13
33,71,2.526522310686142e-13
34,71,3.3120014613569943e-13
35,71,3.5100834036972046e-13
36,71,4.0241906738621013e-13
37,71,2.0511688812662415e-12
38,71,3.909184278110959e-12
39,71,3.5449623429886196e-12
40,71,1.9666336910822444e-12
41,71,8.049921062289335e-13
42,71,9.008493017144602e-13
43,71,4.343083424857395e-12
44,71,8.973694406500689e-12
45,71,1.2239938188379023e-11
46,71,1.4962911707657376e-11
47,71,1.958560286664203e-11
48,71,2.8632575429272102e-11
49,71,4.6261487398394994e-11
50,71,8.144016443836484e-11
51,71,1.5285843342469078e-10
52,71,3.0563703497912865e-10
53,71,6.588810256497851e-10
54,71,1.476416746425523e-9
55,71,3.340176596448641e-9
56,71,9.54224749432068e-9
57,71,1.2380328676358092e-7
58,71,4.076758951185265e-6
59,71,0.00011531263134896696
60,71,0.00034174730310993813
61,71,0.0005227994029942674
62,71,0.0005748164881100818
63,71,0.0005435867408794253
64,71,0.0003227395413362658
65,71,0.00011378068692194378
66,71,4.2611909742300456e-5
67,71,2.8031319223400575e-5
68,71,2.9455214547619147e-5
69,71,5.841996518658408e-5
70,71,6.959674914497953e-5
71,71,6.318933379900148e-5
72,71,4.533905254795185e-5
73,71,2.9364813044108932e-5
74,71,1.774749067002928e-5
75,71,9.96254244659498e-6
76,71,5.2585449670290125e-6
77,71,2.6284533386305426e-6
78,71,1.2341701465539194e-6
79,71,5.609987869865738e-7
80,71,2.436930038865349e-7
81,71,1.0279737683945669e-7
82,71,4.232650320130631e-8
83,71,1.7090679651083784e-8
84,71,6.817248560194824e-9
85,71,2.6938188142492793e-9
86,71,1.0602971465911052e-9
87,71,4.182580887324245e-10
88,71,1.6627386743686528e-10
89,71,6.690226520315016e-11
90,71,2.7319842660547393e-11
91,71,1.13408513419729e-11
92,71,4.791774063000451e-12
93,71,2.0633433265211317e-12
94,71,9.063679286069313e-13
95,71,4.0616677633907933e-13
96,71,1.8534303695667735e-13
97,71,8.574606736071408e-14
98,71,3.99046617615734e-14
99,71,1.8439256280553733e-14
100,71,8.29215794493224e-15
101,71,3.561777166075754e-15
102,71,1.5138904216466396e-15
103,71,7.630690610983391e-16
104,71,4.522530230743551e-16
105,71,3.58824275874252e-17
106,71,1.0546915481159962e-18
107,71,5.0014348279529325e-20
108,71,2.527110797955069e-21
109,71,1.9468225584647068e-22
110,71,2.5784012786148598e-23
111,71,8.042663915378365e-24
112,71,4.842441798607584e-24
113,71,4.015194016935896e-24
114,71,3.868465316212377e-24
115,71,4.1827043084151295e-24
116,71,3.995370429849886e-24
117,71,5.233638664987372e-24
118,71,3.47282810537606e-24
119,71,1.6030865902354123e-23
120,71,2.868762081623678e-23
121,71,2.496843505235129e-23
122,71,1.0982041787864697e-23
123,71,5.722349392399508e-25
124,71,2.3672877269199085e-25
125,71,5.10773287828729e-25
126,71,5.600934798648654e-24
127,71,5.067347901364352e-20
128,71,2.825186003166125e-15
1,72,4.360154060992225e-14
2,72,1.3069372813753242e-18
3,72,7.078381006052763e-24
4,72,1.1940332818508576e-23
5,72,2.8870312160041444e-23
6,72,2.0169355745217845e-23
7,72,1.893586999279795e-24
8,72,2.4540035286716893e-25
9,72,5.592401653389327e-26
10,72,4.3101549948340796e-26
11,72,5.328618995389549e-26
12,72,5.784133692621433e-26
13,72,5.706992407471183e-26
14,72,2.155743417860583e-25
15,72,3.227889816602908e-23
16,72,3.283129065295646e-21
17,72,2.4368308527788726e-19
18,72,7.37717831434512e-19
19,72,8.886554127481052e-19
20,72,1.0032214553983257e-18
21,72,1.1086210276863563e-18
22,72,1.1467898918212378e-18
23,72,1.2124942914455327e-18
24,72,2.5936248090124e-18
25,72,8.63514911731112e-17
26,72,6.610884657644997e-15
27,72,2.872434213785342e-14
28,72,4.740861136030709e-14
29,72,5.275647938848709e-14
30,72,5.420013789544749e-14
31,72,5.812444984017324e-14
32,72,1.728609718279129e-13
33,72,3.5614421913311907e-13
34,72,4.744184126377348e-13
35,72,5.32853768515664e-13
36,72,7.117815219535096e-13
37,72,5.937424698485548e-12
38,72,1.8018474975428298e-11
39,72,2.1358070799450308e-11
40,72,1.550472077583758e-11
41,72,3.8517217679834036e-12
42,72,1.850973292948545e-12
43,72,5.078063522901161e-12
44,72,9.667991312081935e-12
45,72,1.3186295030137806e-11
46,72,1.573146245022123e-11
47,72,1.9895607198840342e-11
48,72,2.8603566837440057e-11
49,72,4.6138275467003505e-11
50,72,8.117517203339957e-11
51,72,1.5247102118812045e-10
52,72,3.054068758229677e-10
53,72,6.591337710866478e-10
54,72,1.4919715534689554e-9
55,72,3.4175284630210125e-9
56,72,9.307253971430423e-9
57,72,7.229822931092016e-8
58,72,1.9527011049340924e-6
59,72,5.554075056421074e-5
60,72,0.0002652364580764284
61,72,0.0005210209903007959
62,72,0.000612803194860927
63,72,0.0006178146505470684
64,72,0.0004268881545845313
65,72,0.00021021690951190814
66,72,0.0001485030145349889
67,72,0.00015474959448681061
68,72,0.00030196437696505124
69,72,0.0003769608114148923
70,72,0.0003700228137149241
71,72,0.00028948753318175754
72,72,0.0001982625061650018
73,72,0.00012469885779398717
74,72,7.356640880777419e-5
75,72,4.0326278881721325e-5
76,72,2.0737316571979292e-5
77,72,1.0040570148881238e-5
78,72,4.587722573052152e-6
79,72,2.0163174276704345e-6
80,72,8.498246832516565e-7
81,72,3.479767441442027e-7
82,72,1.3914149637871752e-7
83,72,5.463801930160806e-8
84,72,2.121201247696479e-8
85,72,8.173327980809673e-9
86,72,3.1464356033174955e-9
87,72,1.218010442602047e-9
88,72,4.766326013376307e-10
89,72,1.8927384854176567e-10
90,72,7.645423524873798e-11
91,72,3.1458579318498264e-11
92,72,1.3199009054559576e-11
93,72,5.650618241558762e-12
94,72,2.4683297671205684e-12
95,72,1.0987089341489183e-12
96,72,4.966230274000588e-13
97,72,2.2651040421921055e-13
98,72,1.0320541946214528e-13
99,72,4.6259152893667127e-14
100,72,1.9983340483599725e-14
101,72,8.286863293470805e-15
102,72,3.6982466951057865e-15
103,72,2.3673574106060735e-15
104,72,5.133462812051925e-16
105,72,3.271724203943493e-17
106,72,1.0209473375363334e-18
107,72,5.1464071139927896e-20
108,72,3.540235974226291e-21
109,72,3.707584722747315e-22
110,72,6.507248987843306e-23
111,72,2.1876801541337026e-23
112,72,1.2465073844874151e-23
113,72,9.796625524904987e-24
114,72,9.039366932914785e-24
115,72,9.033067912362083e-24
116,72,6.708814168686261e-24
117,72,7.729273941298888e-24
118,72,1.2294638368390217e-23
119,72,3.27930615711986e-23
120,72,4.4302558566332296e-23
121,72,3.5454150669057576e-23
122,72,1.160229737845639e-23
123,72,4.507270164502221e-25
124,72,2.9680193605128345e-25
125,72,6.260497408380298e-25
126,72,8.225422420711917e-24
127,72,7.855714331837103e-20
128,72,3.088978103394274e-15
1,73,4.185527760671706e-14
2,73,1.2327645091049745e-18
3,73,7.041965747637124e-24
4,73,1.8472525335094884e-23
5,73,4.2102095366572445e-23
6,73,3.269606092399781e-23
7,73,4.3342549631062285e-24
8,73,6.3542017181123925e-25
9,73,2.5236981988299733e-25
10,73,2.2039886869419843e-25
11,73,2.3395923851014936e-25
12,73,2.376061187514092e-25
13,73,2.277221709464067e-25
14,73,5.869226859566654e-25
15,73,4.784039133995549e-23
16,73,4.563986618893884e-21
17,73,3.677247816814699e-19
18,73,1.379247033077164e-18
19,73,1.4577333656317321e-18
20,73,1.1704570996238511e-18
21,73,1.2507047685086804e-18
22,73,1.3343293401095993e-18
23,73,1.5542087515871821e-18
24,73,6.898284690859236e-18
25,73,2.835449185475791e-16
26,73,1.2636795813948982e-14
27,73,3.8658190654594994e-14
28,73,5.922879989163635e-14
29,73,6.352283707642107e-14
30,73,6.487353139039492e-14
31,73,7.505242469926762e-14
32,73,2.5396006558168914e-13
33,73,4.860464492189769e-13
34,73,6.410602833540704e-13
35,73,7.42860390090288e-13
36,73,1.1359160389237063e-12
37,73,1.047065882338503e-11
38,73,3.430979047371092e-11
39,73,4.5048785061104574e-11
40,73,4.337467998458531e-11
41,73,2.292501213661838e-11
42,73,6.212967455117535e-12
43,73,5.6477410050237935e-12
44,73,9.77647544889082e-12
45,73,1.3730008114260904e-11
46,73,1.6939367038276812e-11
47,73,2.1110814549246353e-11
48,73,3.0010625342838925e-11
49,73,4.902101930599486e-11
50,73,8.683293620115285e-11
51,73,1.652650465699185e-10
52,73,3.409211890362444e-10
53,73,7.778095024884426e-10
54,73,1.958921439446889e-9
55,73,5.202664556086764e-9
56,73,1.411420825810948e-8
57,73,4.95859663124114e-8
58,73,3.5176338864881054e-7
59,73,4.513999327648895e-6
60,73,5.509214889140733e-5
61,73,0.0002389467016566522
62,73,0.0005092298390130958
63,73,0.0006862673862307732
64,73,0.0007160529338386208
65,73,0.0007759736891585267
66,73,0.0014180859691726982
67,73,0.0020552113312410614
68,73,0.0022373872290612946
69,73,0.0021693056656305757
70,73,0.0017616217453059262
71,73,0.0012773023231172128
72,73,0.0008405743769645971
73,73,0.0005159050439019078
74,73,0.0002973444123778853
75,73,0.0001592133379549556
76,73,7.975729381223119e-5
77,73,3.7426491861483126e-5
78,73,1.663255321651912e-5
79,73,7.0877047253754745e-6
80,73,2.9048319262343356e-6
81,73,1.1561803217978946e-6
82,73,4.494205068872486e-7
83,73,1.7166541370587336e-7
84,73,6.484120550648709e-8
85,73,2.434635678692575e-8
86,73,9.155342758355647e-9
87,73,3.471312290101745e-9
88,73,1.334031651355709e-9
89,73,5.215982957188072e-10
90,73,2.0798291362151162e-10
91,73,8.46882903851937e-11
92,73,3.523595899388961e-11
93,73,1.4977467570397563e-11
94,73,6.495863417200897e-12
95,73,2.8662417994774456e-12
96,73,1.2798408762388522e-12
97,73,5.735385798113923e-13
98,73,2.549301324120681e-13
99,73,1.106096184149589e-13
100,73,4.610990655546465e-14
101,73,1.8854582107318012e-14
102,73,8.659711301717277e-15
103,73,4.861869051339292e-15
104,73,5.0724109013653e-16
105,73,2.555603653470079e-17
106,73,1.024515812892553e-18
107,73,6.115462339624112e-20
108,73,5.883840250176836e-21
109,73,8.165613757652326e-22
110,73,1.762092676983333e-22
111,73,6.028004048245074e-23
112,73,3.200018071341756e-23
113,73,2.341131142985533e-23
114,73,2.025670563090165e-23
115,73,1.784700219244528e-23
116,73,1.2045291662790524e-23
117,73,1.2219663208122792e-23
118,73,2.880283368322014e-23
119,73,5.117087971763442e-23
120,73,6.068581244384992e-23
121,73,4.6271386122315797e-23
122,73,1.1578208674419274e-23
123,73,4.014907972402743e-25
124,73,3.3793435550012825e-25
125,73,7.135812095667986e-25
126,73,1.3163689692290028e-23
127,73,1.1940234899709866e-19
128,73,3.378795815363992e-15
1,74,4.020517132116201e-14
2,74,1.1647150469492949e-18
3,74,6.837228416636223e-24
4,74,2.920136591154439e-23
5,74,6.309488418099448e-23
6,74,5.30636257301074e-23
7,74,9.792165049084379e-24
8,74,1.9352109069679887e-24
9,74,1.3164698799245907e-24
10,74,1.1101508470022008e-24
11,74,1.0088234346567025e-24
12,74,9.802846225631104e-25
13,74,9.237029024885047e-25
14,74,1.405465191114786e-24
15,74,4.895785479343664e-23
16,74,4.305938900222486e-21
17,74,3.442637038676722e-19
18,74,1.6250521957043418e-18
19,74,2.1636069072600007e-18
20,74,1.830819923246663e-18
21,74,2.045920218248997e-18
22,74,2.4620656386378903e-18
23,74,3.3971497923962425e-18
24,74,2.1558956451664176e-17
25,74,9.086381346607183e-16
26,74,1.8752650189968483e-14
27,74,4.652131981258358e-14
28,74,6.639635146018093e-14
29,74,7.291910893536675e-14
30,74,7.471896458026883e-14
31,74,1.0319721640615e-13
32,74,3.5534988246693473e-13
33,74,6.352746773629315e-13
34,74,8.197418834549484e-13
35,74,9.689693600106006e-13
36,74,1.642611121570457e-12
37,74,1.542807354385077e-11
38,74,4.990478732395396e-11
39,74,6.902376642882966e-11
40,74,7.140179225086597e-11
41,74,5.445858689755142e-11
42,74,2.2786899497954366e-11
43,74,7.766173088280564e-12
44,74,9.451062696230048e-12
45,74,1.3887314218096234e-11
46,74,1.8695547733128987e-11
47,74,2.496634718840525e-11
48,74,3.6019051721137826e-11
49,74,6.119771866634217e-11
50,74,1.1735553937672146e-10
51,74,2.7365935182798226e-10
52,74,8.635584945382577e-10
53,74,3.695826492107124e-9
54,74,1.866659141624192e-8
55,74,9.593527835528716e-8
56,74,4.5551583006452285e-7
57,74,1.8852733075984504e-6
58,74,7.074184972809453e-6
59,74,2.0397110698092455e-5
60,74,5.1310062609480305e-5
61,74,0.000160766800880166
62,74,0.0004367317437955081
63,74,0.002654315198013541
64,74,0.0076259197887219845
65,74,0.01212389842728728
66,74,0.01370103520042469
67,74,0.01363767022264221
68,74,0.012410842006438383
69,74,0.010122904425947401
70,74,0.007615303318244668
71,74,0.005268807200138358
72,74,0.003387810197935222
73,74,0.0020435215748969976
74,74,0.0011543794763617967
75,74,0.0006054684711563126
76,74,0.000295803263576899
77,74,0.00013486327644767214
78,74,5.840840760544369e-5
79,74,2.422837768338993e-5
80,74,9.678844344238479e-6
81,74,3.7523269171976604e-6
82,74,1.4203054525620556e-6
83,74,5.282011821568972e-7
84,74,1.942030289435352e-7
85,74,7.105130190639815e-8
86,74,2.6076099324497495e-8
87,74,9.667638792459408e-9
88,74,3.640862465889675e-9
89,74,1.3985279877950964e-9
90,74,5.493566336905185e-10
91,74,2.2096388916665073e-10
92,74,9.101387995522351e-11
93,74,3.834343916943683e-11
94,74,1.6477831683126006e-11
95,74,7.1892985976866445e-12
96,74,3.1614651791266687e-12
97,74,1.3874132467012909e-12
98,74,6.004163134073885e-13
99,74,2.5302725508758845e-13
100,74,1.0346535582293057e-13
101,74,4.3364039031352314e-14
102,74,2.2616998340068416e-14
103,74,6.942843816867286e-15
104,74,4.559468735357746e-16
105,74,2.1037149204066464e-17
106,74,1.1000938453593426e-18
107,74,8.975846920335527e-20
108,74,1.1364969209146333e-20
109,74,2.0110813079577457e-21
110,74,4.926993757510087e-22
111,74,1.6663104465433312e-22
112,74,8.169039631654522e-23
113,74,5.475416060308895e-23
114,74,4.371446351126854e-23
115,74,3.5803069021707615e-23
116,74,2.4507880148248433e-23
117,74,2.349090372111609e-23
118,74,4.7985126707278076e-23
119,74,7.070531389807679e-23
120,74,7.688676824708937e-23
121,74,5.084656079618389e-23
122,74,1.1090872904027998e-23
123,74,4.0488723544924606e-25
124,74,3.8348830264355716e-25
125,74,8.747031660726032e-25
126,74,2.2314450687162676e-23
127,74,1.7739021448501704e-19
128,74,3.695832289971718e-15
1,75,3.8646629380775396e-14
2,75,1.1021566099490928e-18
3,75,6.603253365194161e-24
4,75,4.8611831765019943e-23
5,75,1.0299403199967173e-22
6,75,9.070349542968288e-23
7,75,2.231822265456784e-23
8,75,7.17660740261699e-24
9,75,7.360629839246323e-24
10,75,5.368882663576355e-24
11,75,4.3464089776885376e-24
12,75,4.1275360367462894e-24
13,75,3.847742780746773e-24
14,75,4.116910226127007e-24
15,75,4.432919372085397e-23
16,75,2.2216873775753747e-21
17,75,1.393715695393681e-19
18,75,1.4348536999225458e-18
19,75,3.525663862755748e-18
20,75,5.3219918162458175e-18
21,75,7.73771882182182e-18
22,75,1.0432588527238102e-17
23,75,1.515118834149922e-17
24,75,7.84854204449796e-17
25,75,3.0871646389775335e-15
26,75,2.38521126269723e-14
27,75,4.914123805797851e-14
28,75,6.758066125412432e-14
29,75,7.5701405752752e-14
30,75,8.254914925829189e-14
31,75,1.6480105023966298e-13
32,75,4.639469212674451e-13
33,75,7.847788019795586e-13
34,75,9.741614800632386e-13
35,75,1.1888601327322533e-12
36,75,2.1804989587301188e-12
37,75,2.0018375506509567e-11
38,75,5.824442184844869e-11
39,75,9.072502333646843e-11
40,75,9.67393618595319e-11
41,75,8.819974158031673e-11
42,75,4.9426084570921983e-11
43,75,1.5967821261858712e-11
44,75,9.186078648901192e-12
45,75,1.3459945798368429e-11
46,75,2.160280947026585e-11
47,75,3.5059222204262555e-11
48,75,6.175152670970951e-11
49,75,1.349130923923596e-10
50,75,4.800917362968134e-10
51,75,2.6051885996887602e-9
52,75,1.7699590460108556e-8
53,75,1.274166259165863e-7
54,75,8.858633429876509e-7
55,75,5.591555351745501e-6
56,75,3.195586772834406e-5
57,75,0.00014911932719115825
58,75,0.0006958853277680716
59,75,0.0019361752130968943
60,75,0.008644882836293442
61,75,0.02541250757766407
62,75,0.045194312953928006
63,75,0.06280849535105565
64,75,0.07225415179557787
65,75,0.0733946751486082
66,75,0.07105180556881616
67,75,0.06365558537995454
68,75,0.05266139009016549
69,75,0.04081384376214069
70,75,0.02963893637377162
71,75,0.020159101153936043
72,75,0.012844597388830033
73,75,0.007669894241749092
74,75,0.00427078069454659
75,75,0.0022032352645725757
76,75,0.0010517844657023964
77,75,0.00046787030975651005
78,75,0.00019798071942731072
79,75,8.019799313341638e-5
80,75,3.129032177961965e-5
81,75,1.183885708456519e-5
82,75,4.370755840927209e-6
83,75,1.5843991299130835e-6
84,75,5.675778004854557e-7
85,75,2.0242336020969354e-7
86,75,7.248092509057979e-8
87,75,2.624977321475138e-8
88,75,9.67345927748717e-9
89,75,3.644221444801004e-9
90,75,1.407692034392868e-9
91,75,5.582889743371188e-10
92,75,2.272198418149123e-10
93,75,9.468141267682091e-11
94,75,4.022095767016245e-11
95,75,1.730209742623193e-11
96,75,7.468299656733239e-12
97,75,3.2018280885444436e-12
98,75,1.3527982960714873e-12
99,75,5.633747492053954e-13
100,75,2.372532069039226e-13
101,75,1.0718903910892614e-13
102,75,4.610762281417106e-14
103,75,7.163243966582256e-15
104,75,3.829914566353886e-16
105,75,2.0502587265445808e-17
106,75,1.4067986952859368e-18
107,75,1.565057353739179e-19
108,75,2.5010953431697762e-20
109,75,5.29297469770769e-21
110,75,1.3883855978471164e-21
111,75,4.584306082915066e-22
112,75,2.0694412770198113e-22
113,75,1.2567776880953472e-22
114,75,9.12046669432894e-23
115,75,7.191511937895443e-23
116,75,5.0509413346473324e-23
117,75,4.38688658963226e-23
118,75,6.951909060363122e-23
119,75,9.270458524917317e-23
120,75,9.159264480756542e-23
121,75,5.0994085887165146e-23
122,75,9.056838617240013e-24
123,75,4.779927206903758e-25
124,75,4.903924320451342e-25
125,75,1.3947631923553948e-24
126,75,3.795999614666253e-23
127,75,2.575657030354097e-19
128,75,4.042050419000415e-15
1,76,3.717181998220236e-14
2,76,1.04455858389255e-18
3,76,6.151124832971542e-24
4,76,8.226020190238583e-23
5,76,1.8346470119054671e-22
6,76,1.6475781936604857e-22
7,76,5.364112304638107e-23
8,76,3.1069541300899396e-23
9,76,4.1741638584432963e-23
10,76,2.4729419722235916e-23
11,76,1.8961422794965104e-23
12,76,1.7993933558818727e-23
13,76,1.665144040119997e-23
14,76,1.5978183451312938e-23
15,76,4.639472981032683e-23
16,76,1.1381408007437702e-21
17,76,3.219715302275058e-20
18,76,7.513788389130984e-19
19,76,7.78468345429175e-18
20,76,2.7296773119846843e-17
21,76,4.864470089018377e-17
22,76,7.144552912414992e-17
23,76,1.0085120250675653e-16
24,76,3.0298439847992316e-16
25,76,5.870250349407158e-15
26,76,2.7490954220475677e-14
27,76,4.953107213525636e-14
28,76,6.683680188257784e-14
29,76,7.676154230658985e-14
30,76,9.348388748805475e-14
31,76,2.530161584279413e-13
32,76,5.675396554906702e-13
33,76,8.324134180297957e-13
34,76,1.0193831512738899e-12
35,76,1.3187735273696992e-12
36,76,2.6958322497796536e-12
37,76,2.3799681023265254e-11
38,76,6.119392067735362e-11
39,76,9.838909673821605e-11
